order_id,customer_id,product_id,order_date,quantity,price,discount,revenue,status
O003825,C0231,P005,2026-07-28,3,999,0,2997.0,Completed
O003826,C0474,P001,2026-04-01,4,2499,500,9496.0,Completed
O003827,C0499,P010,2026-08-21,4,1599,0,6396.0,Completed
O003828,C0343,P012,2026-08-07,1,899,0,899.0,Completed
O003829,C0431,P012,2026-04-11,3,899,100,2597.0,Completed
O003830,C0345,P014,2026-06-26,2,5999,300,11698.0,Completed
O003831,C0152,P009,2026-08-12,3,1499,200,4297.0,Completed
O003832,C0079,P013,2026-05-08,4,3499,100,13896.0,Completed
O003833,C0060,P010,2026-06-05,4,1599,0,6396.0,Cancelled
O003834,C0412,P011,2026-03-26,2,1299,50,2548.0,Completed
O003835,C0297,P015,2026-07-21,4,1199,0,4796.0,Completed
O003836,C0124,P006,2026-07-22,3,2799,150,8247.0,Completed
O003837,C0495,P013,2026-09-01,1,3499,50,3449.0,Completed
O003838,C0044,P008,2026-06-29,1,2299,150,2149.0,Completed
O003839,C0431,P010,2026-08-16,3,1599,100,4697.0,Completed
O003840,C0460,P013,2026-07-04,4,3499,300,13696.0,Completed
O003841,C0196,P003,2026-09-17,2,2999,200,5798.0,Completed
O003842,C0176,P015,2026-05-20,1,1199,200,999.0,Cancelled
O003843,C0069,P012,2026-08-05,4,899,0,3596.0,Completed
O003844,C0067,P006,2026-03-23,4,2799,500,10696.0,Completed
O003845,C0185,P009,2026-06-14,4,1499,0,5996.0,Completed
O003846,C0027,P007,2026-07-01,2,1799,0,3598.0,Completed
O003847,C0210,P014,2026-04-02,1,5999,200,5799.0,Completed
O003848,C0254,P015,2026-05-29,1,1199,300,899.0,Completed
O003849,C0313,P009,2026-05-16,1,1499,0,1499.0,Completed
O003850,C0295,P002,2026-05-21,2,3999,0,7998.0,Completed
O003851,C0070,P006,2026-08-24,2,2799,0,5598.0,Completed
O003852,C0078,P012,2026-06-24,2,899,500,1298.0,Completed
O003853,C0352,P010,2026-04-19,3,1599,100,4697.0,Completed
O003854,C0431,P003,2026-04-03,4,2999,0,11996.0,Completed
O003855,C0255,P007,2026-07-18,1,1799,50,1749.0,Completed
O003856,C0425,P008,2026-05-26,3,2299,200,6697.0,Completed
O003857,C0318,P010,2026-06-11,2,1599,0,3198.0,Completed
O003858,C0269,P010,2026-06-14,3,1599,150,4647.0,Completed
O003859,C0050,P002,2026-08-09,1,3999,0,3999.0,Completed
O003860,C0159,P011,2026-06-02,3,1299,100,3797.0,Completed
O003861,C0443,P005,2026-07-03,3,999,300,2697.0,Completed
O003862,C0080,P010,2026-04-22,3,1599,50,4747.0,Completed
O003863,C0240,P001,2026-06-27,3,2499,300,7197.0,Completed
O003864,C0423,P007,2026-04-26,1,1799,300,1499.0,Completed
O003865,C0206,P001,2026-06-05,4,2499,0,9996.0,Completed
O003866,C0324,P003,2026-03-26,4,2999,300,11696.0,Completed
O003867,C0163,P013,2026-07-29,1,3499,200,3299.0,Completed
O003868,C0041,P006,2026-04-08,2,2799,0,5598.0,Completed
O003869,C0343,P012,2026-07-27,1,899,300,599.0,Completed
O003870,C0146,P007,2026-08-03,1,1799,200,1599.0,Completed
O003871,C0033,P006,2026-05-26,2,2799,50,5548.0,Completed
O003872,C0097,P004,2026-07-13,3,5499,150,16347.0,Completed
O003873,C0029,P012,2026-06-23,4,899,150,3446.0,Completed
O003874,C0344,P013,2026-08-18,3,3499,500,9997.0,Completed
O003875,C0370,P008,2026-09-02,1,2299,0,2299.0,Returned
O003876,C0320,P010,2026-06-06,4,1599,300,6096.0,Completed
O003877,C0195,P010,2026-06-14,2,1599,300,2898.0,Completed
O003878,C0065,P009,2026-06-12,2,1499,100,2898.0,Completed
O003879,C0240,P005,2026-08-09,4,999,300,3696.0,Returned
O003880,C0176,P011,2026-05-08,4,1299,0,5196.0,Cancelled
O003881,C0384,P012,2026-04-13,4,899,500,3096.0,Completed
O003882,C0113,P014,2026-08-13,1,5999,0,5999.0,Completed
O003883,C0017,P010,2026-07-25,3,1599,300,4497.0,Completed
O003884,C0084,P014,2026-05-15,2,5999,500,11498.0,Completed
O003885,C0067,P004,2026-05-27,4,5499,150,21846.0,Completed
O003886,C0456,P009,2026-05-22,2,1499,200,2798.0,Completed
O003887,C0426,P007,2026-08-27,4,1799,300,6896.0,Completed
O003888,C0328,P003,2026-07-12,3,2999,50,8947.0,Completed
O003889,C0110,P010,2026-08-05,2,1599,100,3098.0,Completed
O003890,C0327,P003,2026-05-22,1,2999,50,2949.0,Completed
O003891,C0014,P010,2026-09-14,1,1599,150,1449.0,Cancelled
O003892,C0036,P007,2026-05-05,2,1799,100,3498.0,Completed
O003893,C0133,P003,2026-07-26,2,2999,150,5848.0,Completed
O003894,C0300,P010,2026-09-10,2,1599,0,3198.0,Completed
O003895,C0429,P006,2026-05-29,1,2799,200,2599.0,Completed
O003896,C0066,P015,2026-07-13,4,1199,0,4796.0,Completed
O003897,C0277,P012,2026-08-10,1,899,100,799.0,Returned
O003898,C0065,P001,2026-06-02,1,2499,300,2199.0,Cancelled
O003899,C0100,P011,2026-07-10,2,1299,50,2548.0,Cancelled
O003900,C0371,P013,2026-07-26,2,3499,50,6948.0,Completed
O003901,C0229,P004,2026-07-06,2,5499,0,10998.0,Completed
O003902,C0244,P012,2026-07-02,1,899,300,599.0,Completed
O003903,C0375,P008,2026-03-22,1,2299,500,1799.0,Completed
O003904,C0169,P001,2026-03-30,2,2499,300,4698.0,Completed
O003905,C0145,P003,2026-08-30,3,2999,50,8947.0,Completed
O003906,C0374,P014,2026-06-06,1,5999,500,5499.0,Completed
O003907,C0067,P015,2026-03-26,4,1199,150,4646.0,Completed
O003908,C0456,P007,2026-07-29,4,1799,200,6996.0,Completed
O003909,C0223,P007,2026-08-14,2,1799,200,3398.0,Completed
O003910,C0440,P015,2026-03-25,4,1199,50,4746.0,Completed
O003911,C0113,P012,2026-07-30,4,899,100,3496.0,Completed
O003912,C0164,P011,2026-07-05,4,1299,150,5046.0,Completed
O003913,C0127,P010,2026-06-10,4,1599,150,6246.0,Completed
O003914,C0326,P010,2026-08-02,2,1599,0,3198.0,Completed
O003915,C0291,P012,2026-08-22,4,899,150,3446.0,Completed
O003916,C0117,P010,2026-08-19,4,1599,0,6396.0,Completed
O003917,C0468,P006,2026-06-02,3,2799,0,8397.0,Completed
O003918,C0413,P011,2026-07-06,2,1299,50,2548.0,Completed
O003919,C0211,P005,2026-04-24,2,999,50,1948.0,Completed
O003920,C0294,P005,2026-04-24,4,999,0,3996.0,Completed
O003921,C0366,P009,2026-06-14,1,1499,0,1499.0,Completed
O003922,C0273,P015,2026-05-25,3,1199,100,3497.0,Completed
O003923,C0352,P002,2026-07-11,2,3999,500,7498.0,Completed
O003924,C0480,P015,2026-05-10,2,1199,50,2348.0,Completed
O003925,C0254,P012,2026-06-06,3,899,500,2197.0,Completed
O003926,C0468,P015,2026-07-01,2,1199,200,2198.0,Completed
O003927,C0384,P009,2026-07-31,4,1499,0,5996.0,Completed
O003928,C0252,P003,2026-07-15,2,2999,100,5898.0,Completed
O003929,C0262,P011,2026-06-14,4,1299,0,5196.0,Completed
O003930,C0444,P005,2026-08-02,1,999,300,699.0,Completed
O003931,C0352,P002,2026-08-16,2,3999,150,7848.0,Completed
O003932,C0192,P005,2026-06-30,4,999,150,3846.0,Completed
O003933,C0343,P006,2026-08-28,4,2799,500,10696.0,Completed
O003934,C0396,P013,2026-09-11,4,3499,100,13896.0,Completed
O003935,C0002,P014,2026-05-12,4,5999,50,23946.0,Completed
O003936,C0065,P001,2026-07-06,1,2499,50,2449.0,Completed
O003937,C0192,P003,2026-07-07,1,2999,0,2999.0,Completed
O003938,C0474,P006,2026-06-01,4,2799,300,10896.0,Completed
O003939,C0332,P015,2026-06-13,4,1199,200,4596.0,Completed
O003940,C0166,P015,2026-04-16,4,1199,200,4596.0,Cancelled
O003941,C0080,P005,2026-05-31,4,999,300,3696.0,Completed
O003942,C0028,P007,2026-08-02,4,1799,200,6996.0,Completed
O003943,C0198,P013,2026-09-12,2,3499,150,6848.0,Completed
O003944,C0041,P007,2026-05-26,4,1799,200,6996.0,Completed
O003945,C0075,P003,2026-05-27,3,2999,150,8847.0,Completed
O003946,C0245,P010,2026-03-23,4,1599,150,6246.0,Completed
O003947,C0444,P014,2026-08-04,2,5999,100,11898.0,Completed
O003948,C0256,P007,2026-06-11,1,1799,100,1699.0,Completed
O003949,C0454,P001,2026-03-27,1,2499,500,1999.0,Returned
O003950,C0196,P004,2026-05-29,1,5499,150,5349.0,Completed
O003951,C0098,P009,2026-05-05,4,1499,0,5996.0,Completed
O003952,C0351,P006,2026-03-29,1,2799,100,2699.0,Cancelled
O003953,C0398,P014,2026-05-15,3,5999,0,17997.0,Completed
O003954,C0282,P001,2026-08-24,4,2499,0,9996.0,Completed
O003955,C0236,P014,2026-05-30,4,5999,50,23946.0,Completed
O003956,C0074,P009,2026-05-14,3,1499,0,4497.0,Completed
O003957,C0302,P005,2026-06-11,1,999,150,849.0,Completed
O003958,C0226,P004,2026-09-14,3,5499,300,16197.0,Completed
O003959,C0244,P001,2026-09-01,3,2499,500,6997.0,Completed
O003960,C0104,P010,2026-06-16,3,1599,0,4797.0,Completed
O003961,C0317,P013,2026-09-06,1,3499,50,3449.0,Cancelled
O003962,C0001,P003,2026-04-28,3,2999,150,8847.0,Completed
O003963,C0420,P014,2026-04-14,1,5999,100,5899.0,Completed
O003964,C0253,P010,2026-08-02,2,1599,200,2998.0,Completed
O003965,C0439,P014,2026-05-09,1,5999,500,5499.0,Completed
O003966,C0075,P001,2026-08-13,2,2499,0,4998.0,Completed
O003967,C0332,P008,2026-08-05,4,2299,150,9046.0,Completed
O003968,C0171,P010,2026-09-06,3,1599,0,4797.0,Completed
O003969,C0245,P015,2026-09-13,4,1199,150,4646.0,Completed
O003970,C0078,P004,2026-08-24,1,5499,50,5449.0,Completed
O003971,C0324,P009,2026-04-18,4,1499,150,5846.0,Completed
O003972,C0078,P004,2026-07-09,2,5499,50,10948.0,Completed
O003973,C0325,P006,2026-05-03,4,2799,150,11046.0,Completed
O003974,C0439,P008,2026-04-16,3,2299,100,6797.0,Completed
O003975,C0215,P004,2026-07-03,1,5499,300,5199.0,Completed
O003976,C0294,P004,2026-04-14,1,5499,200,5299.0,Cancelled
O003977,C0253,P015,2026-08-07,1,1199,500,699.0,Completed
O003978,C0134,P013,2026-06-22,2,3499,300,6698.0,Completed
O003979,C0273,P005,2026-07-07,4,999,0,3996.0,Completed
O003980,C0110,P003,2026-05-17,4,2999,50,11946.0,Completed
O003981,C0065,P008,2026-05-04,1,2299,50,2249.0,Completed
O003982,C0343,P014,2026-07-09,1,5999,0,5999.0,Completed
O003983,C0124,P014,2026-09-09,4,5999,0,23996.0,Completed
O003984,C0127,P013,2026-08-17,4,3499,500,13496.0,Completed
O003985,C0117,P002,2026-07-27,4,3999,300,15696.0,Completed
O003986,C0092,P010,2026-07-15,1,1599,0,1599.0,Completed
O003987,C0225,P009,2026-08-18,1,1499,200,1299.0,Completed
O003988,C0239,P010,2026-06-24,1,1599,150,1449.0,Completed
O003989,C0301,P013,2026-07-03,4,3499,50,13946.0,Completed
O003990,C0098,P009,2026-07-05,3,1499,500,3997.0,Completed
O003991,C0015,P014,2026-09-13,2,5999,0,11998.0,Completed
O003992,C0044,P003,2026-09-12,2,2999,300,5698.0,Completed
O003993,C0062,P015,2026-04-13,1,1199,200,999.0,Completed
O003994,C0420,P009,2026-08-14,1,1499,50,1449.0,Completed
O003995,C0260,P009,2026-07-30,4,1499,0,5996.0,Completed
O003996,C0426,P013,2026-03-23,1,3499,500,2999.0,Completed
O003997,C0185,P012,2026-04-03,1,899,0,899.0,Completed
O003998,C0067,P004,2026-08-19,4,5499,50,21946.0,Completed
O003999,C0185,P009,2026-05-31,2,1499,100,2898.0,Completed
O004000,C0245,P011,2026-08-24,4,1299,150,5046.0,Completed
O004001,C0482,P001,2026-04-02,2,2499,200,4798.0,Completed
O004002,C0149,P008,2026-05-09,4,2299,100,9096.0,Completed
O004003,C0351,P008,2026-07-13,1,2299,500,1799.0,Completed
O004004,C0056,P013,2026-04-16,2,3499,100,6898.0,Completed
O004005,C0156,P011,2026-07-12,1,1299,200,1099.0,Completed
O004006,C0022,P006,2026-08-03,2,2799,0,5598.0,Completed
O004007,C0299,P011,2026-06-01,2,1299,150,2448.0,Completed
O004008,C0145,P006,2026-04-10,2,2799,0,5598.0,Completed
O004009,C0145,P015,2026-09-04,4,1199,0,4796.0,Completed
O004010,C0056,P013,2026-09-03,2,3499,100,6898.0,Completed
O004011,C0446,P001,2026-08-06,2,2499,300,4698.0,Cancelled
O004012,C0061,P006,2026-03-31,4,2799,0,11196.0,Completed
O004013,C0212,P015,2026-08-06,4,1199,500,4296.0,Completed
O004014,C0464,P003,2026-08-29,2,2999,150,5848.0,Completed
O004015,C0208,P009,2026-07-05,3,1499,150,4347.0,Cancelled
O004016,C0279,P013,2026-05-20,3,3499,0,10497.0,Completed
O004017,C0206,P012,2026-03-27,4,899,150,3446.0,Completed
O004018,C0101,P003,2026-05-16,3,2999,500,8497.0,Completed
O004019,C0244,P011,2026-06-20,2,1299,0,2598.0,Completed
O004020,C0241,P006,2026-08-22,4,2799,50,11146.0,Completed
O004021,C0336,P003,2026-04-17,4,2999,100,11896.0,Completed
O004022,C0497,P009,2026-04-25,2,1499,0,2998.0,Completed
O004023,C0049,P006,2026-09-02,3,2799,150,8247.0,Completed
O004024,C0430,P004,2026-06-06,2,5499,50,10948.0,Completed
O004025,C0448,P012,2026-08-09,3,899,0,2697.0,Completed
O004026,C0379,P005,2026-06-29,2,999,300,1698.0,Completed
O004027,C0228,P015,2026-06-04,2,1199,150,2248.0,Completed
O004028,C0444,P008,2026-05-06,3,2299,300,6597.0,Completed
O004029,C0157,P012,2026-09-04,3,899,150,2547.0,Completed
O004030,C0316,P008,2026-07-08,3,2299,0,6897.0,Completed
O004031,C0002,P006,2026-05-03,1,2799,50,2749.0,Completed
O004032,C0332,P002,2026-09-03,4,3999,0,15996.0,Completed
O004033,C0129,P015,2026-06-06,1,1199,100,1099.0,Completed
O004034,C0334,P008,2026-09-18,4,2299,0,9196.0,Completed
O004035,C0427,P009,2026-07-15,2,1499,500,2498.0,Completed
O004036,C0378,P003,2026-06-03,2,2999,300,5698.0,Completed
O004037,C0112,P004,2026-07-08,1,5499,50,5449.0,Returned
O004038,C0318,P006,2026-05-08,1,2799,300,2499.0,Completed
O004039,C0468,P004,2026-07-15,4,5499,300,21696.0,Completed
O004040,C0296,P012,2026-07-05,4,899,300,3296.0,Completed
O004041,C0043,P001,2026-06-30,2,2499,200,4798.0,Completed
O004042,C0126,P003,2026-04-23,1,2999,50,2949.0,Completed
O004043,C0352,P004,2026-04-09,3,5499,0,16497.0,Completed
O004044,C0096,P012,2026-08-10,4,899,300,3296.0,Completed
O004045,C0204,P008,2026-04-15,3,2299,0,6897.0,Completed
O004046,C0222,P010,2026-04-29,1,1599,200,1399.0,Completed
O004047,C0125,P014,2026-05-31,4,5999,0,23996.0,Completed
O004048,C0307,P003,2026-06-19,2,2999,100,5898.0,Completed
O004049,C0142,P014,2026-07-11,4,5999,200,23796.0,Completed
O004050,C0069,P014,2026-04-19,4,5999,0,23996.0,Completed
O004051,C0114,P008,2026-05-16,2,2299,300,4298.0,Completed
O004052,C0290,P013,2026-08-25,3,3499,300,10197.0,Completed
O004053,C0163,P010,2026-07-24,2,1599,50,3148.0,Completed
O004054,C0176,P014,2026-06-06,3,5999,0,17997.0,Completed
O004055,C0018,P004,2026-05-06,3,5499,0,16497.0,Completed
O004056,C0152,P006,2026-05-30,1,2799,100,2699.0,Completed
O004057,C0483,P011,2026-07-23,3,1299,300,3597.0,Completed
O004058,C0255,P015,2026-06-06,2,1199,0,2398.0,Completed
O004059,C0111,P004,2026-06-22,1,5499,150,5349.0,Completed
O004060,C0377,P012,2026-09-13,1,899,200,699.0,Completed
O004061,C0285,P014,2026-06-21,2,5999,50,11948.0,Completed
O004062,C0118,P012,2026-08-19,4,899,500,3096.0,Completed
O004063,C0100,P002,2026-06-04,2,3999,0,7998.0,Completed
O004064,C0149,P005,2026-07-26,2,999,500,1498.0,Completed
O004065,C0206,P002,2026-09-16,2,3999,0,7998.0,Completed
O004066,C0176,P009,2026-04-16,1,1499,0,1499.0,Completed
O004067,C0256,P008,2026-06-09,2,2299,0,4598.0,Completed
O004068,C0047,P006,2026-05-25,1,2799,0,2799.0,Completed
O004069,C0236,P009,2026-08-30,4,1499,50,5946.0,Completed
O004070,C0413,P001,2026-08-09,4,2499,0,9996.0,Completed
O004071,C0027,P010,2026-07-08,4,1599,200,6196.0,Completed
O004072,C0150,P013,2026-07-04,4,3499,0,13996.0,Completed
O004073,C0327,P014,2026-07-09,1,5999,50,5949.0,Completed
O004074,C0329,P004,2026-06-25,2,5499,0,10998.0,Returned
O004075,C0082,P012,2026-07-03,2,899,0,1798.0,Completed
O004076,C0082,P004,2026-07-28,1,5499,50,5449.0,Completed
O004077,C0152,P011,2026-09-10,3,1299,0,3897.0,Completed
O004078,C0436,P003,2026-04-15,2,2999,150,5848.0,Completed
O004079,C0404,P003,2026-07-04,1,2999,300,2699.0,Completed
O004080,C0057,P006,2026-06-11,1,2799,150,2649.0,Completed
O004081,C0276,P003,2026-07-02,1,2999,0,2999.0,Completed
O004082,C0115,P004,2026-04-25,2,5499,50,10948.0,Completed
O004083,C0126,P001,2026-05-20,1,2499,200,2299.0,Completed
O004084,C0291,P003,2026-04-03,2,2999,50,5948.0,Completed
O004085,C0069,P011,2026-09-07,1,1299,0,1299.0,Completed
O004086,C0388,P001,2026-05-14,1,2499,0,2499.0,Completed
O004087,C0142,P004,2026-05-10,2,5499,0,10998.0,Completed
O004088,C0080,P006,2026-04-20,2,2799,300,5298.0,Completed
O004089,C0078,P004,2026-07-05,3,5499,200,16297.0,Completed
O004090,C0151,P003,2026-05-08,2,2999,150,5848.0,Completed
O004091,C0137,P013,2026-07-09,3,3499,500,9997.0,Completed
O004092,C0080,P005,2026-05-10,4,999,300,3696.0,Completed
O004093,C0383,P001,2026-07-11,3,2499,100,7397.0,Completed
O004094,C0319,P011,2026-05-31,4,1299,100,5096.0,Completed
O004095,C0266,P011,2026-08-28,3,1299,50,3847.0,Completed
O004096,C0108,P006,2026-06-15,4,2799,0,11196.0,Completed
O004097,C0181,P007,2026-08-13,3,1799,200,5197.0,Completed
O004098,C0119,P008,2026-06-24,4,2299,50,9146.0,Completed
O004099,C0458,P011,2026-07-06,1,1299,300,999.0,Completed
O004100,C0119,P008,2026-05-24,3,2299,100,6797.0,Completed
O004101,C0287,P012,2026-06-03,3,899,50,2647.0,Completed
O004102,C0398,P005,2026-06-11,4,999,300,3696.0,Completed
O004103,C0154,P004,2026-08-31,4,5499,50,21946.0,Completed
O004104,C0281,P009,2026-04-30,3,1499,100,4397.0,Completed
O004105,C0461,P015,2026-08-20,4,1199,500,4296.0,Completed
O004106,C0057,P006,2026-05-01,4,2799,0,11196.0,Completed
O004107,C0453,P011,2026-08-29,4,1299,100,5096.0,Completed
O004108,C0105,P006,2026-09-06,3,2799,100,8297.0,Completed
O004109,C0265,P006,2026-09-09,4,2799,100,11096.0,Completed
O004110,C0198,P013,2026-08-06,1,3499,300,3199.0,Completed
O004111,C0276,P008,2026-07-06,2,2299,0,4598.0,Completed
O004112,C0451,P004,2026-06-30,1,5499,0,5499.0,Completed
O004113,C0247,P011,2026-04-13,2,1299,500,2098.0,Completed
O004114,C0015,P008,2026-04-24,2,2299,500,4098.0,Completed
O004115,C0233,P012,2026-04-15,2,899,0,1798.0,Completed
O004116,C0304,P007,2026-08-11,4,1799,0,7196.0,Completed
O004117,C0184,P012,2026-04-21,3,899,100,2597.0,Completed
O004118,C0065,P005,2026-08-20,4,999,100,3896.0,Completed
O004119,C0400,P013,2026-05-08,4,3499,300,13696.0,Completed
O004120,C0126,P014,2026-06-29,2,5999,50,11948.0,Completed
O004121,C0136,P006,2026-05-09,4,2799,100,11096.0,Completed
O004122,C0224,P003,2026-05-16,3,2999,0,8997.0,Completed
O004123,C0279,P005,2026-05-07,1,999,0,999.0,Completed
O004124,C0355,P015,2026-08-14,4,1199,150,4646.0,Completed
O004125,C0310,P007,2026-07-05,4,1799,0,7196.0,Completed
O004126,C0267,P004,2026-05-17,2,5499,200,10798.0,Completed
O004127,C0022,P002,2026-05-04,4,3999,0,15996.0,Completed
O004128,C0396,P010,2026-07-02,1,1599,0,1599.0,Completed
O004129,C0114,P010,2026-04-11,3,1599,0,4797.0,Completed
O004130,C0108,P005,2026-07-21,3,999,100,2897.0,Completed
O004131,C0201,P014,2026-09-13,4,5999,100,23896.0,Completed
O004132,C0408,P002,2026-08-13,3,3999,0,11997.0,Completed
O004133,C0351,P005,2026-04-09,1,999,0,999.0,Completed
O004134,C0238,P010,2026-04-09,2,1599,0,3198.0,Cancelled
O004135,C0475,P009,2026-07-02,1,1499,0,1499.0,Completed
O004136,C0127,P010,2026-04-03,1,1599,0,1599.0,Completed
O004137,C0328,P015,2026-04-29,2,1199,0,2398.0,Completed
O004138,C0436,P015,2026-04-21,4,1199,300,4496.0,Completed
O004139,C0262,P001,2026-05-24,1,2499,0,2499.0,Completed
O004140,C0065,P014,2026-07-28,2,5999,150,11848.0,Completed
O004141,C0487,P006,2026-04-30,3,2799,150,8247.0,Cancelled
O004142,C0098,P006,2026-07-08,2,2799,0,5598.0,Completed
O004143,C0234,P010,2026-08-20,1,1599,500,1099.0,Completed
O004144,C0482,P009,2026-04-11,4,1499,0,5996.0,Completed
O004145,C0235,P002,2026-04-20,1,3999,500,3499.0,Completed
O004146,C0068,P013,2026-03-26,1,3499,150,3349.0,Cancelled
O004147,C0142,P015,2026-05-02,4,1199,0,4796.0,Cancelled
O004148,C0249,P009,2026-04-14,1,1499,150,1349.0,Completed
O004149,C0439,P009,2026-06-11,4,1499,150,5846.0,Completed
O004150,C0236,P015,2026-07-11,1,1199,100,1099.0,Completed
O004151,C0244,P006,2026-06-05,4,2799,300,10896.0,Completed
O004152,C0083,P010,2026-08-10,1,1599,100,1499.0,Completed
O004153,C0044,P001,2026-08-26,4,2499,150,9846.0,Cancelled
O004154,C0329,P007,2026-05-04,1,1799,150,1649.0,Completed
O004155,C0073,P002,2026-04-03,3,3999,150,11847.0,Completed
O004156,C0111,P002,2026-06-14,3,3999,100,11897.0,Completed
O004157,C0295,P011,2026-06-29,4,1299,50,5146.0,Completed
O004158,C0264,P005,2026-05-03,3,999,200,2797.0,Cancelled
O004159,C0081,P013,2026-04-10,4,3499,150,13846.0,Completed
O004160,C0318,P006,2026-04-07,3,2799,500,7897.0,Returned
O004161,C0228,P010,2026-07-09,3,1599,200,4597.0,Completed
O004162,C0127,P009,2026-03-29,2,1499,0,2998.0,Completed
O004163,C0295,P011,2026-07-15,3,1299,300,3597.0,Completed
O004164,C0332,P015,2026-06-23,4,1199,100,4696.0,Completed
O004165,C0244,P005,2026-07-14,2,999,50,1948.0,Completed
O004166,C0048,P008,2026-07-03,2,2299,300,4298.0,Completed
O004167,C0328,P006,2026-03-28,4,2799,200,10996.0,Completed
O004168,C0459,P001,2026-09-07,4,2499,0,9996.0,Completed
O004169,C0134,P014,2026-05-17,3,5999,0,17997.0,Completed
O004170,C0428,P007,2026-05-27,4,1799,50,7146.0,Completed
O004171,C0352,P009,2026-03-23,4,1499,0,5996.0,Completed
O004172,C0321,P014,2026-08-07,4,5999,300,23696.0,Completed
O004173,C0337,P005,2026-04-25,1,999,500,499.0,Completed
O004174,C0003,P008,2026-05-10,4,2299,50,9146.0,Completed
O004175,C0059,P002,2026-04-26,3,3999,50,11947.0,Completed
O004176,C0267,P003,2026-08-11,2,2999,50,5948.0,Completed
O004177,C0006,P009,2026-06-13,3,1499,500,3997.0,Completed
O004178,C0252,P004,2026-03-30,3,5499,150,16347.0,Completed
O004179,C0050,P001,2026-08-23,3,2499,500,6997.0,Completed
O004180,C0106,P006,2026-05-24,1,2799,0,2799.0,Completed
O004181,C0019,P014,2026-06-11,3,5999,100,17897.0,Returned
O004182,C0491,P008,2026-09-02,2,2299,50,4548.0,Completed
O004183,C0067,P015,2026-06-04,1,1199,300,899.0,Completed
O004184,C0352,P015,2026-08-11,3,1199,500,3097.0,Cancelled
O004185,C0296,P013,2026-03-29,4,3499,100,13896.0,Completed
O004186,C0260,P001,2026-06-06,1,2499,0,2499.0,Completed
O004187,C0129,P015,2026-06-07,3,1199,100,3497.0,Completed
O004188,C0151,P014,2026-09-05,2,5999,0,11998.0,Completed
O004189,C0231,P009,2026-06-03,4,1499,500,5496.0,Completed
O004190,C0318,P003,2026-04-12,1,2999,50,2949.0,Completed
O004191,C0339,P009,2026-06-28,2,1499,0,2998.0,Completed
O004192,C0157,P008,2026-07-18,1,2299,100,2199.0,Completed
O004193,C0396,P002,2026-05-17,2,3999,0,7998.0,Completed
O004194,C0310,P012,2026-05-22,4,899,150,3446.0,Completed
O004195,C0193,P010,2026-06-14,1,1599,200,1399.0,Completed
O004196,C0494,P006,2026-08-20,4,2799,200,10996.0,Completed
O004197,C0352,P013,2026-05-08,1,3499,150,3349.0,Completed
O004198,C0378,P001,2026-08-14,4,2499,300,9696.0,Completed
O004199,C0350,P005,2026-08-02,3,999,50,2947.0,Completed
O004200,C0262,P007,2026-04-08,1,1799,300,1499.0,Completed
O004201,C0185,P006,2026-05-22,4,2799,500,10696.0,Completed
O004202,C0387,P005,2026-04-02,3,999,500,2497.0,Completed
O004203,C0147,P003,2026-04-14,4,2999,300,11696.0,Completed
O004204,C0200,P011,2026-08-19,1,1299,150,1149.0,Completed
O004205,C0030,P003,2026-08-31,3,2999,100,8897.0,Completed
O004206,C0127,P004,2026-08-26,4,5499,300,21696.0,Completed
O004207,C0324,P010,2026-05-29,4,1599,150,6246.0,Completed
O004208,C0396,P014,2026-06-12,4,5999,50,23946.0,Completed
O004209,C0423,P001,2026-05-22,3,2499,50,7447.0,Completed
O004210,C0474,P005,2026-06-07,2,999,100,1898.0,Completed
O004211,C0392,P001,2026-07-16,3,2499,0,7497.0,Completed
O004212,C0144,P002,2026-05-24,3,3999,200,11797.0,Returned
O004213,C0191,P010,2026-08-05,1,1599,200,1399.0,Completed
O004214,C0224,P005,2026-05-05,1,999,300,699.0,Completed
O004215,C0273,P013,2026-05-02,4,3499,0,13996.0,Completed
O004216,C0174,P008,2026-05-15,1,2299,100,2199.0,Completed
O004217,C0071,P010,2026-06-21,3,1599,150,4647.0,Completed
O004218,C0104,P014,2026-09-01,1,5999,200,5799.0,Completed
O004219,C0422,P003,2026-04-02,4,2999,100,11896.0,Completed
O004220,C0478,P014,2026-06-30,2,5999,300,11698.0,Completed
O004221,C0464,P012,2026-05-01,1,899,500,399.0,Completed
O004222,C0135,P003,2026-03-28,2,2999,50,5948.0,Completed
O004223,C0196,P008,2026-06-21,2,2299,0,4598.0,Completed
O004224,C0294,P003,2026-08-23,4,2999,300,11696.0,Completed
O004225,C0451,P014,2026-05-17,1,5999,300,5699.0,Cancelled
O004226,C0429,P006,2026-04-22,1,2799,100,2699.0,Completed
O004227,C0290,P003,2026-08-05,1,2999,150,2849.0,Completed
O004228,C0430,P006,2026-04-29,1,2799,50,2749.0,Completed
O004229,C0051,P011,2026-08-16,1,1299,0,1299.0,Completed
O004230,C0113,P004,2026-07-25,3,5499,100,16397.0,Completed
O004231,C0047,P010,2026-04-05,1,1599,0,1599.0,Completed
O004232,C0082,P012,2026-04-16,3,899,300,2397.0,Completed
O004233,C0082,P014,2026-09-11,3,5999,300,17697.0,Completed
O004234,C0237,P002,2026-08-22,3,3999,200,11797.0,Completed
O004235,C0373,P008,2026-03-22,2,2299,100,4498.0,Completed
